"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Z82215.1",8.8191810276724e-08,1.65876822158654,0.324,0.17,0.0022214635090604
"NCALD",8.98928409989388e-08,-0.903632353025596,0.289,0.521,0.00226431077192227
"SPC25",1.00506255064292e-07,-2.00490371736173,0.054,0.224,0.00253165205881446
"ENTPD1",1.09887489261265e-07,-2.39727999214393,0.054,0.216,0.002767955967002
"AC092839.1",1.10443775480588e-07,-1.72726931690885,0.069,0.245,0.00278196826058054
"RXFP1",1.2234667322351e-07,-1.84012631502977,0.059,0.226,0.003081790351827
"LPP",1.32558712046624e-07,1.13505832901314,0.583,0.47,0.00333902139774242
"RAP1B",1.44596587781509e-07,1.30188315191579,0.373,0.216,0.00364224344962843
"ARHGAP6",1.569274591263e-07,-1.15858073100814,0.132,0.333,0.00395284576793236
"JCAD",1.60713228052021e-07,-1.40691163076562,0.113,0.3,0.00404820550140236
"KLF7",1.64590551726072e-07,-0.844589002719541,0.25,0.486,0.00414587140742803
"SPATA13",1.66023700161508e-07,-0.974841498211666,0.24,0.466,0.00418197098336822
"PRX",1.8555132177057e-07,-1.75770100827728,0.064,0.234,0.00467385224407888
"GBE1",1.9581589479501e-07,1.91599733625588,0.284,0.137,0.00493240657399151
"NDEL1",2.14777831288043e-07,-1.64058446212307,0.064,0.234,0.00541003879231451
"AGFG1",2.43512242898214e-07,1.80762806248534,0.225,0.096,0.00613382988636312
"DOCK9",2.43583758288046e-07,-0.467509804864695,0.681,0.86,0.00613563128751759
"MTSS1",2.46644656090681e-07,-1.83856265576244,0.054,0.217,0.00621273224226816
"KIAA1671",2.51981952987012e-07,-1.08981194982521,0.172,0.381,0.00634717341378985
"FRMD4B",2.61006078306118e-07,-1.26616372546803,0.093,0.283,0.00657448210645281
"CFLAR-AS1",2.78162709912806e-07,-1.86189987732326,0.083,0.254,0.00700664049999368
"CD109",2.80251690418967e-07,-1.78052607883126,0.064,0.227,0.00705925982996335
"PDCD4",2.80917266067917e-07,-2.10951293206758,0.049,0.206,0.00707602501498476
"ITGB1",2.90140480899265e-07,1.62011609686539,0.265,0.127,0.00730834857337159
"ZFAND3",2.99071455414319e-07,0.817945889251034,0.632,0.514,0.00753331089043128
"CCDC68",2.99320870645363e-07,-1.66472876560938,0.069,0.236,0.00753959341068604
"SHANK3",3.00601672818634e-07,-0.824371600833901,0.255,0.474,0.00757185553662856
"ITGA5",3.03547456365209e-07,1.9762321531132,0.304,0.163,0.00764605687838325
"EGFR",3.38840826642451e-07,-0.695929595050844,0.25,0.474,0.00853506158229669
"ATF7IP2",3.49013547347058e-07,-1.24406319632807,0.093,0.275,0.00879130224412503
"KAT6A",3.70588457093223e-07,0.898654223105678,0.574,0.448,0.0093347526457212
"AAK1",3.74000250028823e-07,1.21616351582465,0.382,0.231,0.00942069229797601
"IGF1R",4.70872684784426e-07,-0.893556588672811,0.304,0.514,0.0118608120570349
"WASF2",4.77759571223048e-07,-1.3881937104583,0.132,0.315,0.0120342858395374
"CREB5",4.78118172127284e-07,1.37188529213493,0.319,0.171,0.0120433186377142
