"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EXOC6B",0.0373036758559353,-1.52181513076417,0.109,0.273,1
"AHNAK",0.0378341973595753,-0.744283407540958,0.109,0.291,1
"AKT3",0.0384092638347017,-0.710651517215409,0.152,0.364,1
"PTPN1",0.0385898472985111,1.10659265337476,0.565,0.473,1
"TUT4",0.0392130328201048,0.778213631676611,0.457,0.345,1
"AC023590.1",0.0392669087247352,-1.47841521938715,0.065,0.218,1
"PABPC4",0.0394297903557906,-1.12423132914898,0.087,0.255,1
"CAMKMT",0.0394297903557906,-1.25327010769166,0.087,0.255,1
"ELP4",0.0394297903557906,-1.01792117364487,0.087,0.255,1
"EHMT1",0.0397844519490914,1.00237009302752,0.652,0.618,1
"ARHGAP18",0.0400145790710466,-0.878615493752966,0.174,0.382,1
"TAF15",0.0403297564718854,-1.1101582272048,0.065,0.218,1
"RNF216",0.0409185831636513,-1.10735866159342,0.087,0.255,1
"CCDC91",0.0409416537789359,-1.22982470196126,0.174,0.364,1
"RAPGEF6",0.0414168999052881,-1.30913934995512,0.065,0.218,1
"ASCC1",0.0414168999052881,-1.25069240152425,0.065,0.218,1
"MIAT",0.0417026558285266,-0.73626853490426,0.152,0.345,1
"ZNF37A",0.0425287592859461,-1.22666681004983,0.065,0.218,1
"EIF5B",0.0429997588837484,1.54642180030534,0.37,0.218,1
"RBM6",0.043156924289527,-0.906032648508377,0.283,0.473,1
"ZFC3H1",0.0434899670294522,-1.28772217939045,0.109,0.291,1
"WASF2",0.0435094235802181,-1.08256044988515,0.087,0.255,1
"PPP1R16B",0.043665758354794,-1.59390563894993,0.065,0.218,1
"TPST2",0.0445002645708819,-0.897914758943869,0.109,0.291,1
"ITCH",0.0448880083714196,-0.783344337950248,0.13,0.327,1
"MERTK",0.0454118181528317,-1.16988419751672,0.13,0.309,1
"RSF1",0.0455277796824317,-0.856821611832167,0.109,0.291,1
